Gene_Name_HPA,image
FDXR,B2AI_5_Paclitaxel_D7_R8_z00_
MTR,B2AI_5_Paclitaxel_E7_R1_z01_
MTR,B2AI_5_Paclitaxel_E7_R11_z00_
MTR,B2AI_5_Paclitaxel_E7_R13_z01_
MTR,B2AI_5_Paclitaxel_E7_R14_z01_
MTR,B2AI_5_Paclitaxel_E7_R16_z01_
MTR,B2AI_5_Paclitaxel_E7_R18_z01_
MTR,B2AI_5_Paclitaxel_E7_R2_z00_
MTR,B2AI_5_Paclitaxel_E7_R3_z01_
MTR,B2AI_5_Paclitaxel_E7_R4_z00_
MTR,B2AI_5_Paclitaxel_E7_R5_z00_
MTR,B2AI_5_Paclitaxel_E7_R8_z00_
PRKAA2,B2AI_1_Paclitaxel_C7_R2_z01_
PRKAA2,B2AI_1_Paclitaxel_C7_R3_z01_
PRKAA2,B2AI_1_Paclitaxel_C7_R4_z01_
PRKAA2,B2AI_1_Paclitaxel_C7_R6_z01_
PRKAA2,B2AI_1_Paclitaxel_C7_R8_z01_
GLUD2_GLUD1,B2AI_4_Paclitaxel_E8_R1_z01_
GLUD2_GLUD1,B2AI_4_Paclitaxel_E8_R11_z02_
GLUD2_GLUD1,B2AI_4_Paclitaxel_E8_R2_z02_
GLUD2_GLUD1,B2AI_4_Paclitaxel_E8_R3_z02_
GLUD2_GLUD1,B2AI_4_Paclitaxel_E8_R4_z02_
GLUD2_GLUD1,B2AI_4_Paclitaxel_E8_R5_z02_
GLUD2_GLUD1,B2AI_4_Paclitaxel_E8_R6_z01_
GLUD2_GLUD1,B2AI_4_Paclitaxel_E8_R7_z02_
GLUD2_GLUD1,B2AI_4_Paclitaxel_E8_R8_z01_
DLD,B2AI_3_Paclitaxel_D8_R11_z01_
DLD,B2AI_3_Paclitaxel_D8_R12_z00_
DLD,B2AI_3_Paclitaxel_D8_R13_z01_
DLD,B2AI_3_Paclitaxel_D8_R14_z01_
DLD,B2AI_3_Paclitaxel_D8_R15_z01_
DLD,B2AI_3_Paclitaxel_D8_R2_z02_
DLD,B2AI_3_Paclitaxel_D8_R3_z02_
DLD,B2AI_3_Paclitaxel_D8_R4_z01_
DLD,B2AI_3_Paclitaxel_D8_R5_z01_
DLD,B2AI_3_Paclitaxel_D8_R6_z02_
DLD,B2AI_3_Paclitaxel_D8_R7_z01_
DCTN3,B2AI_2_Paclitaxel_F7_R1_z01_
DCTN3,B2AI_2_Paclitaxel_F7_R11_z02_
DCTN3,B2AI_2_Paclitaxel_F7_R12_z01_
DCTN3,B2AI_2_Paclitaxel_F7_R13_z00_
DCTN3,B2AI_2_Paclitaxel_F7_R2_z01_
DCTN3,B2AI_2_Paclitaxel_F7_R3_z02_
DCTN3,B2AI_2_Paclitaxel_F7_R4_z01_
DCTN3,B2AI_2_Paclitaxel_F7_R5_z02_
DCTN3,B2AI_2_Paclitaxel_F7_R6_z02_
DCTN3,B2AI_2_Paclitaxel_F7_R8_z02_
KMT2A,B2AI_1_Paclitaxel_F8_R1_z01_
KMT2A,B2AI_1_Paclitaxel_F8_R2_z01_
KMT2A,B2AI_1_Paclitaxel_F8_R4_z01_
KMT2A,B2AI_1_Paclitaxel_F8_R5_z01_
KMT2A,B2AI_1_Paclitaxel_F8_R6_z01_
KMT2A,B2AI_1_Paclitaxel_F8_R7_z01_
KMT2A,B2AI_1_Paclitaxel_F8_R8_z01_
PTGES,B2AI_5_Paclitaxel_F7_R1_z01_
PTGES,B2AI_5_Paclitaxel_F7_R11_z00_
PTGES,B2AI_5_Paclitaxel_F7_R12_z02_
PTGES,B2AI_5_Paclitaxel_F7_R2_z01_
PTGES,B2AI_5_Paclitaxel_F7_R3_z00_
PTGES,B2AI_5_Paclitaxel_F7_R4_z01_
PTGES,B2AI_5_Paclitaxel_F7_R5_z01_
PTGES,B2AI_5_Paclitaxel_F7_R6_z00_
PTGES,B2AI_5_Paclitaxel_F7_R7_z01_
PTGES,B2AI_5_Paclitaxel_F7_R8_z01_
PARP1,B2AI_1_Paclitaxel_A1_R2_z01_
PARP1,B2AI_1_Paclitaxel_A1_R5_z01_
PARP1,B2AI_1_Paclitaxel_A1_R6_z01_
DGKA,B2AI_4_Paclitaxel_F8_R1_z01_
DGKA,B2AI_4_Paclitaxel_F8_R11_z02_
DGKA,B2AI_4_Paclitaxel_F8_R12_z02_
DGKA,B2AI_4_Paclitaxel_F8_R2_z02_
DGKA,B2AI_4_Paclitaxel_F8_R3_z02_
DGKA,B2AI_4_Paclitaxel_F8_R4_z02_
DGKA,B2AI_4_Paclitaxel_F8_R5_z02_
DGKA,B2AI_4_Paclitaxel_F8_R7_z02_
DGKA,B2AI_4_Paclitaxel_F8_R8_z01_
MRPS26,B2AI_2_Paclitaxel_G7_R1_z02_
MRPS26,B2AI_2_Paclitaxel_G7_R11_z01_
MRPS26,B2AI_2_Paclitaxel_G7_R12_z01_
MRPS26,B2AI_2_Paclitaxel_G7_R13_z02_
MRPS26,B2AI_2_Paclitaxel_G7_R2_z02_
MRPS26,B2AI_2_Paclitaxel_G7_R3_z02_
MRPS26,B2AI_2_Paclitaxel_G7_R4_z01_
MRPS26,B2AI_2_Paclitaxel_G7_R5_z02_
MRPS26,B2AI_2_Paclitaxel_G7_R6_z02_
MRPS26,B2AI_2_Paclitaxel_G7_R7_z01_
MRPS26,B2AI_2_Paclitaxel_G7_R8_z00_
KRT6B_KRT6C_KRT6A,B2AI_2_Paclitaxel_H7_R15_z01_
KRT6B_KRT6C_KRT6A,B2AI_2_Paclitaxel_H7_R16_z00_
KRT6B_KRT6C_KRT6A,B2AI_2_Paclitaxel_H7_R4_z02_
KRT6B_KRT6C_KRT6A,B2AI_2_Paclitaxel_H7_R5_z02_
KRT6B_KRT6C_KRT6A,B2AI_2_Paclitaxel_H7_R7_z01_
KRT6B_KRT6C_KRT6A,B2AI_3_Paclitaxel_E8_R1_z01_
KRT6B_KRT6C_KRT6A,B2AI_3_Paclitaxel_E8_R11_z01_
KRT6B_KRT6C_KRT6A,B2AI_3_Paclitaxel_E8_R12_z00_
KRT6B_KRT6C_KRT6A,B2AI_3_Paclitaxel_E8_R13_z00_
KRT6B_KRT6C_KRT6A,B2AI_3_Paclitaxel_E8_R2_z01_
KRT6B_KRT6C_KRT6A,B2AI_3_Paclitaxel_E8_R3_z02_
KRT6B_KRT6C_KRT6A,B2AI_3_Paclitaxel_E8_R4_z01_
KRT6B_KRT6C_KRT6A,B2AI_3_Paclitaxel_E8_R5_z00_
KRT6B_KRT6C_KRT6A,B2AI_3_Paclitaxel_E8_R6_z01_
KRT6B_KRT6C_KRT6A,B2AI_3_Paclitaxel_E8_R7_z00_
KRT6B_KRT6C_KRT6A,B2AI_3_Paclitaxel_E8_R8_z00_
LYPLAL1,B2AI_2_Paclitaxel_A8_R1_z02_
LYPLAL1,B2AI_2_Paclitaxel_A8_R11_z01_
LYPLAL1,B2AI_2_Paclitaxel_A8_R12_z00_
LYPLAL1,B2AI_2_Paclitaxel_A8_R13_z00_
LYPLAL1,B2AI_2_Paclitaxel_A8_R14_z00_
LYPLAL1,B2AI_2_Paclitaxel_A8_R2_z02_
LYPLAL1,B2AI_2_Paclitaxel_A8_R4_z01_
LYPLAL1,B2AI_2_Paclitaxel_A8_R5_z00_
LYPLAL1,B2AI_2_Paclitaxel_A8_R6_z02_
LYPLAL1,B2AI_2_Paclitaxel_A8_R7_z02_
LYPLAL1,B2AI_2_Paclitaxel_A8_R8_z01_
S100A16,B2AI_2_Paclitaxel_B8_R1_z02_
S100A16,B2AI_2_Paclitaxel_B8_R11_z00_
S100A16,B2AI_2_Paclitaxel_B8_R12_z00_
S100A16,B2AI_2_Paclitaxel_B8_R13_z00_
S100A16,B2AI_2_Paclitaxel_B8_R14_z00_
S100A16,B2AI_2_Paclitaxel_B8_R2_z02_
S100A16,B2AI_2_Paclitaxel_B8_R3_z01_
S100A16,B2AI_2_Paclitaxel_B8_R4_z02_
S100A16,B2AI_2_Paclitaxel_B8_R5_z02_
S100A16,B2AI_2_Paclitaxel_B8_R6_z02_
S100A16,B2AI_2_Paclitaxel_B8_R7_z00_
S100A16,B2AI_2_Paclitaxel_B8_R8_z01_
LGALSL,B2AI_3_Paclitaxel_F8_R1_z01_
LGALSL,B2AI_3_Paclitaxel_F8_R11_z00_
LGALSL,B2AI_3_Paclitaxel_F8_R13_z00_
LGALSL,B2AI_3_Paclitaxel_F8_R2_z01_
LGALSL,B2AI_3_Paclitaxel_F8_R3_z01_
LGALSL,B2AI_3_Paclitaxel_F8_R4_z01_
LGALSL,B2AI_3_Paclitaxel_F8_R5_z01_
LGALSL,B2AI_3_Paclitaxel_F8_R6_z02_
LGALSL,B2AI_3_Paclitaxel_F8_R7_z01_
LGALSL,B2AI_3_Paclitaxel_F8_R8_z01_
CRIPT,B2AI_2_Paclitaxel_C8_R11_z01_
CRIPT,B2AI_2_Paclitaxel_C8_R12_z01_
CRIPT,B2AI_2_Paclitaxel_C8_R13_z01_
CRIPT,B2AI_2_Paclitaxel_C8_R14_z01_
CRIPT,B2AI_2_Paclitaxel_C8_R15_z00_
CRIPT,B2AI_2_Paclitaxel_C8_R2_z01_
CRIPT,B2AI_2_Paclitaxel_C8_R3_z01_
CRIPT,B2AI_2_Paclitaxel_C8_R4_z01_
CRIPT,B2AI_2_Paclitaxel_C8_R5_z01_
CRIPT,B2AI_2_Paclitaxel_C8_R6_z02_
CRIPT,B2AI_2_Paclitaxel_C8_R7_z02_
ALDH1A3,B2AI_5_Paclitaxel_G7_R1_z00_
ALDH1A3,B2AI_5_Paclitaxel_G7_R12_z02_
ALDH1A3,B2AI_5_Paclitaxel_G7_R13_z01_
ALDH1A3,B2AI_5_Paclitaxel_G7_R2_z00_
ALDH1A3,B2AI_5_Paclitaxel_G7_R3_z01_
ALDH1A3,B2AI_5_Paclitaxel_G7_R4_z01_
ALDH1A3,B2AI_5_Paclitaxel_G7_R5_z00_
ALDH1A3,B2AI_5_Paclitaxel_G7_R6_z02_
ALDH1A3,B2AI_5_Paclitaxel_G7_R7_z02_
ALDH1A3,B2AI_5_Paclitaxel_G7_R8_z01_
TAX1BP3,B2AI_3_Paclitaxel_G8_R1_z01_
TAX1BP3,B2AI_3_Paclitaxel_G8_R11_z00_
TAX1BP3,B2AI_3_Paclitaxel_G8_R12_z00_
TAX1BP3,B2AI_3_Paclitaxel_G8_R13_z00_
TAX1BP3,B2AI_3_Paclitaxel_G8_R2_z01_
TAX1BP3,B2AI_3_Paclitaxel_G8_R3_z02_
TAX1BP3,B2AI_3_Paclitaxel_G8_R4_z01_
TAX1BP3,B2AI_3_Paclitaxel_G8_R5_z01_
TAX1BP3,B2AI_3_Paclitaxel_G8_R6_z01_
TAX1BP3,B2AI_3_Paclitaxel_G8_R7_z01_
TAX1BP3,B2AI_3_Paclitaxel_G8_R8_z01_
MEIS3,B2AI_5_Paclitaxel_H7_R1_z01_
MEIS3,B2AI_5_Paclitaxel_H7_R11_z01_
MEIS3,B2AI_5_Paclitaxel_H7_R13_z00_
MEIS3,B2AI_5_Paclitaxel_H7_R14_z00_
MEIS3,B2AI_5_Paclitaxel_H7_R15_z02_
MEIS3,B2AI_5_Paclitaxel_H7_R16_z02_
MEIS3,B2AI_5_Paclitaxel_H7_R17_z01_
MEIS3,B2AI_5_Paclitaxel_H7_R18_z01_
MEIS3,B2AI_5_Paclitaxel_H7_R2_z01_
MEIS3,B2AI_5_Paclitaxel_H7_R3_z01_
MEIS3,B2AI_5_Paclitaxel_H7_R4_z01_
MEIS3,B2AI_5_Paclitaxel_H7_R5_z01_
MEIS3,B2AI_5_Paclitaxel_H7_R6_z01_
MEIS3,B2AI_5_Paclitaxel_H7_R8_z02_
ANXA8_ANXA8L1,B2AI_2_Paclitaxel_D8_R1_z02_
ANXA8_ANXA8L1,B2AI_2_Paclitaxel_D8_R11_z01_
ANXA8_ANXA8L1,B2AI_2_Paclitaxel_D8_R12_z01_
ANXA8_ANXA8L1,B2AI_2_Paclitaxel_D8_R13_z02_
ANXA8_ANXA8L1,B2AI_2_Paclitaxel_D8_R14_z01_
ANXA8_ANXA8L1,B2AI_2_Paclitaxel_D8_R15_z01_
ANXA8_ANXA8L1,B2AI_2_Paclitaxel_D8_R16_z00_
ANXA8_ANXA8L1,B2AI_2_Paclitaxel_D8_R2_z02_
ANXA8_ANXA8L1,B2AI_2_Paclitaxel_D8_R3_z02_
ANXA8_ANXA8L1,B2AI_2_Paclitaxel_D8_R4_z02_
ANXA8_ANXA8L1,B2AI_2_Paclitaxel_D8_R5_z02_
ANXA8_ANXA8L1,B2AI_2_Paclitaxel_D8_R6_z02_
ANXA8_ANXA8L1,B2AI_2_Paclitaxel_D8_R7_z01_
ANXA8_ANXA8L1,B2AI_2_Paclitaxel_D8_R8_z02_
NEDD4,B2AI_1_Paclitaxel_D1_R1_z01_
NEDD4,B2AI_1_Paclitaxel_D1_R2_z01_
NEDD4,B2AI_1_Paclitaxel_D1_R3_z01_
NEDD4,B2AI_1_Paclitaxel_D1_R6_z01_
NEDD4,B2AI_1_Paclitaxel_D1_R7_z01_
NEDD4,B2AI_1_Paclitaxel_D1_R8_z01_
RPS28,B2AI_4_Paclitaxel_G8_R1_z02_
RPS28,B2AI_4_Paclitaxel_G8_R2_z02_
RPS28,B2AI_4_Paclitaxel_G8_R3_z01_
RPS28,B2AI_4_Paclitaxel_G8_R4_z02_
RPS28,B2AI_4_Paclitaxel_G8_R5_z02_
RPS28,B2AI_4_Paclitaxel_G8_R6_z02_
RPS28,B2AI_4_Paclitaxel_G8_R7_z02_
RPS28,B2AI_4_Paclitaxel_G8_R8_z02_
MYH10,B2AI_5_Paclitaxel_A8_R1_z02_
MYH10,B2AI_5_Paclitaxel_A8_R12_z01_
MYH10,B2AI_5_Paclitaxel_A8_R14_z02_
MYH10,B2AI_5_Paclitaxel_A8_R2_z00_
MYH10,B2AI_5_Paclitaxel_A8_R3_z01_
MYH10,B2AI_5_Paclitaxel_A8_R5_z01_
MYH10,B2AI_5_Paclitaxel_A8_R6_z02_
MYH10,B2AI_5_Paclitaxel_A8_R7_z00_
MYH10,B2AI_5_Paclitaxel_A8_R8_z00_
ELOVL5,B2AI_5_Paclitaxel_B8_R1_z01_
ELOVL5,B2AI_5_Paclitaxel_B8_R12_z01_
ELOVL5,B2AI_5_Paclitaxel_B8_R14_z02_
ELOVL5,B2AI_5_Paclitaxel_B8_R2_z00_
ELOVL5,B2AI_5_Paclitaxel_B8_R3_z00_
ELOVL5,B2AI_5_Paclitaxel_B8_R4_z00_
ELOVL5,B2AI_5_Paclitaxel_B8_R5_z00_
ELOVL5,B2AI_5_Paclitaxel_B8_R6_z01_
ELOVL5,B2AI_5_Paclitaxel_B8_R7_z00_
ELOVL5,B2AI_5_Paclitaxel_B8_R8_z00_
ADH1B_ADH1C_ADH1A,B2AI_4_Paclitaxel_H8_R1_z00_
ADH1B_ADH1C_ADH1A,B2AI_4_Paclitaxel_H8_R2_z02_
ADH1B_ADH1C_ADH1A,B2AI_4_Paclitaxel_H8_R3_z01_
ADH1B_ADH1C_ADH1A,B2AI_4_Paclitaxel_H8_R4_z02_
ADH1B_ADH1C_ADH1A,B2AI_4_Paclitaxel_H8_R5_z01_
ADH1B_ADH1C_ADH1A,B2AI_4_Paclitaxel_H8_R6_z02_
RBM14-RBM4_RBM4_RBM4B,B2AI_4_Paclitaxel_A9_R1_z01_
RBM14-RBM4_RBM4_RBM4B,B2AI_4_Paclitaxel_A9_R11_z01_
RBM14-RBM4_RBM4_RBM4B,B2AI_4_Paclitaxel_A9_R13_z01_
RBM14-RBM4_RBM4_RBM4B,B2AI_4_Paclitaxel_A9_R14_z02_
RBM14-RBM4_RBM4_RBM4B,B2AI_4_Paclitaxel_A9_R2_z01_
RBM14-RBM4_RBM4_RBM4B,B2AI_4_Paclitaxel_A9_R4_z01_
RBM14-RBM4_RBM4_RBM4B,B2AI_4_Paclitaxel_A9_R5_z01_
RBM14-RBM4_RBM4_RBM4B,B2AI_4_Paclitaxel_A9_R6_z01_
RBM14-RBM4_RBM4_RBM4B,B2AI_4_Paclitaxel_A9_R7_z01_
RBM14-RBM4_RBM4_RBM4B,B2AI_4_Paclitaxel_A9_R8_z01_
PATZ1,B2AI_2_Paclitaxel_E8_R11_z01_
PATZ1,B2AI_2_Paclitaxel_E8_R12_z01_
PATZ1,B2AI_2_Paclitaxel_E8_R13_z02_
PATZ1,B2AI_2_Paclitaxel_E8_R14_z01_
PATZ1,B2AI_2_Paclitaxel_E8_R2_z02_
PATZ1,B2AI_2_Paclitaxel_E8_R3_z02_
PATZ1,B2AI_2_Paclitaxel_E8_R4_z02_
PATZ1,B2AI_2_Paclitaxel_E8_R5_z02_
PATZ1,B2AI_2_Paclitaxel_E8_R6_z02_
PATZ1,B2AI_2_Paclitaxel_E8_R7_z00_
PATZ1,B2AI_2_Paclitaxel_E8_R8_z00_
PRKCB,B2AI_1_Paclitaxel_G6_R1_z01_
PRKCB,B2AI_1_Paclitaxel_G6_R2_z01_
PRKCB,B2AI_1_Paclitaxel_G6_R3_z02_
PRKCB,B2AI_1_Paclitaxel_G6_R4_z02_
PRKCB,B2AI_1_Paclitaxel_G6_R5_z01_
PRKCB,B2AI_1_Paclitaxel_G6_R6_z01_
PRKCB,B2AI_1_Paclitaxel_G6_R7_z01_
SMARCA4,B2AI_1_Paclitaxel_E11_R1_z01_
SMARCA4,B2AI_1_Paclitaxel_E11_R4_z01_
SMARCA4,B2AI_1_Paclitaxel_E11_R5_z01_
SMARCA4,B2AI_1_Paclitaxel_E11_R6_z01_
SMARCA4,B2AI_1_Paclitaxel_E11_R7_z01_
SMARCA4,B2AI_1_Paclitaxel_E11_R8_z01_
NSD1,B2AI_1_Paclitaxel_B9_R1_z01_
NSD1,B2AI_1_Paclitaxel_B9_R2_z02_
NSD1,B2AI_1_Paclitaxel_B9_R4_z01_
NSD1,B2AI_1_Paclitaxel_B9_R5_z00_
NSD1,B2AI_1_Paclitaxel_B9_R6_z01_
NSD1,B2AI_1_Paclitaxel_B9_R7_z01_
NSD1,B2AI_1_Paclitaxel_B9_R8_z01_
ABCC3,B2AI_4_Paclitaxel_B9_R1_z01_
ABCC3,B2AI_4_Paclitaxel_B9_R11_z01_
ABCC3,B2AI_4_Paclitaxel_B9_R12_z01_
ABCC3,B2AI_4_Paclitaxel_B9_R13_z02_
ABCC3,B2AI_4_Paclitaxel_B9_R2_z02_
ABCC3,B2AI_4_Paclitaxel_B9_R3_z01_
ABCC3,B2AI_4_Paclitaxel_B9_R4_z01_
ABCC3,B2AI_4_Paclitaxel_B9_R5_z02_
ABCC3,B2AI_4_Paclitaxel_B9_R6_z01_
ABCC3,B2AI_4_Paclitaxel_B9_R7_z01_
HDAC4,B2AI_1_Paclitaxel_E3_R1_z00_
HDAC4,B2AI_1_Paclitaxel_E3_R2_z01_
HDAC4,B2AI_1_Paclitaxel_E3_R3_z00_
HDAC4,B2AI_1_Paclitaxel_E3_R5_z01_
HDAC4,B2AI_1_Paclitaxel_E3_R6_z01_
HDAC4,B2AI_1_Paclitaxel_E3_R7_z01_
HDGF,B2AI_2_Paclitaxel_F8_R1_z02_
HDGF,B2AI_2_Paclitaxel_F8_R11_z02_
HDGF,B2AI_2_Paclitaxel_F8_R12_z02_
HDGF,B2AI_2_Paclitaxel_F8_R13_z02_
HDGF,B2AI_2_Paclitaxel_F8_R14_z02_
HDGF,B2AI_2_Paclitaxel_F8_R2_z01_
HDGF,B2AI_2_Paclitaxel_F8_R3_z02_
HDGF,B2AI_2_Paclitaxel_F8_R4_z02_
HDGF,B2AI_2_Paclitaxel_F8_R6_z02_
HDGF,B2AI_2_Paclitaxel_F8_R7_z02_
HDGF,B2AI_2_Paclitaxel_F8_R8_z01_
PSMD3,B2AI_4_Paclitaxel_C9_R1_z01_
PSMD3,B2AI_4_Paclitaxel_C9_R11_z01_
PSMD3,B2AI_4_Paclitaxel_C9_R2_z02_
PSMD3,B2AI_4_Paclitaxel_C9_R3_z01_
PSMD3,B2AI_4_Paclitaxel_C9_R4_z01_
PSMD3,B2AI_4_Paclitaxel_C9_R5_z01_
PSMD3,B2AI_4_Paclitaxel_C9_R6_z01_
PSMD3,B2AI_4_Paclitaxel_C9_R7_z01_
PSMD3,B2AI_4_Paclitaxel_C9_R8_z02_
IDH3B,B2AI_5_Paclitaxel_C8_R11_z01_
IDH3B,B2AI_5_Paclitaxel_C8_R12_z01_
IDH3B,B2AI_5_Paclitaxel_C8_R15_z00_
IDH3B,B2AI_5_Paclitaxel_C8_R2_z00_
IDH3B,B2AI_5_Paclitaxel_C8_R3_z00_
IDH3B,B2AI_5_Paclitaxel_C8_R4_z00_
IDH3B,B2AI_5_Paclitaxel_C8_R6_z00_
IDH3B,B2AI_5_Paclitaxel_C8_R8_z01_
UHRF1,B2AI_1_Paclitaxel_C2_R2_z01_
UHRF1,B2AI_1_Paclitaxel_C2_R3_z01_
UHRF1,B2AI_1_Paclitaxel_C2_R4_z01_
UHRF1,B2AI_1_Paclitaxel_C2_R5_z01_
UHRF1,B2AI_1_Paclitaxel_C2_R6_z01_
UHRF1,B2AI_1_Paclitaxel_C2_R7_z01_
KRT31,B2AI_3_Paclitaxel_H8_R11_z00_
KRT31,B2AI_3_Paclitaxel_H8_R12_z00_
KRT31,B2AI_3_Paclitaxel_H8_R13_z00_
KRT31,B2AI_3_Paclitaxel_H8_R14_z01_
KRT31,B2AI_3_Paclitaxel_H8_R15_z00_
KRT31,B2AI_3_Paclitaxel_H8_R16_z01_
KRT31,B2AI_3_Paclitaxel_H8_R17_z00_
KRT31,B2AI_3_Paclitaxel_H8_R18_z00_
APOB,B2AI_4_Paclitaxel_D9_R12_z01_
APOB,B2AI_4_Paclitaxel_D9_R13_z01_
APOB,B2AI_4_Paclitaxel_D9_R14_z02_
APOB,B2AI_4_Paclitaxel_D9_R15_z01_
APOB,B2AI_4_Paclitaxel_D9_R16_z01_
APOB,B2AI_4_Paclitaxel_D9_R2_z01_
APOB,B2AI_4_Paclitaxel_D9_R3_z02_
APOB,B2AI_4_Paclitaxel_D9_R4_z01_
APOB,B2AI_4_Paclitaxel_D9_R6_z01_
APOB,B2AI_4_Paclitaxel_D9_R7_z01_
APOB,B2AI_4_Paclitaxel_D9_R8_z01_
KRT8,B2AI_3_Paclitaxel_A9_R1_z01_
KRT8,B2AI_3_Paclitaxel_A9_R11_z00_
KRT8,B2AI_3_Paclitaxel_A9_R12_z00_
KRT8,B2AI_3_Paclitaxel_A9_R13_z00_
KRT8,B2AI_3_Paclitaxel_A9_R14_z00_
KRT8,B2AI_3_Paclitaxel_A9_R2_z01_
KRT8,B2AI_3_Paclitaxel_A9_R3_z01_
KRT8,B2AI_3_Paclitaxel_A9_R4_z00_
KRT8,B2AI_3_Paclitaxel_A9_R5_z02_
KRT8,B2AI_3_Paclitaxel_A9_R6_z01_
KRT8,B2AI_3_Paclitaxel_A9_R7_z02_
KRT8,B2AI_3_Paclitaxel_A9_R8_z01_
CTSZ,B2AI_4_Paclitaxel_E9_R1_z02_
CTSZ,B2AI_4_Paclitaxel_E9_R11_z02_
CTSZ,B2AI_4_Paclitaxel_E9_R2_z01_
CTSZ,B2AI_4_Paclitaxel_E9_R3_z02_
CTSZ,B2AI_4_Paclitaxel_E9_R4_z01_
CTSZ,B2AI_4_Paclitaxel_E9_R5_z02_
CTSZ,B2AI_4_Paclitaxel_E9_R6_z01_
CTSZ,B2AI_4_Paclitaxel_E9_R7_z02_
CTSZ,B2AI_4_Paclitaxel_E9_R8_z02_
CYLD,B2AI_2_Paclitaxel_G8_R1_z02_
CYLD,B2AI_2_Paclitaxel_G8_R11_z00_
CYLD,B2AI_2_Paclitaxel_G8_R12_z02_
CYLD,B2AI_2_Paclitaxel_G8_R13_z02_
CYLD,B2AI_2_Paclitaxel_G8_R2_z02_
CYLD,B2AI_2_Paclitaxel_G8_R3_z01_
CYLD,B2AI_2_Paclitaxel_G8_R4_z01_
CYLD,B2AI_2_Paclitaxel_G8_R5_z02_
CYLD,B2AI_2_Paclitaxel_G8_R6_z02_
CYLD,B2AI_2_Paclitaxel_G8_R7_z02_
CYLD,B2AI_2_Paclitaxel_G8_R8_z00_
RANGAP1,B2AI_2_Paclitaxel_H8_R1_z01_
RANGAP1,B2AI_2_Paclitaxel_H8_R16_z00_
RANGAP1,B2AI_2_Paclitaxel_H8_R17_z00_
RANGAP1,B2AI_2_Paclitaxel_H8_R18_z00_
RANGAP1,B2AI_2_Paclitaxel_H8_R2_z01_
RANGAP1,B2AI_2_Paclitaxel_H8_R4_z02_
RANGAP1,B2AI_2_Paclitaxel_H8_R5_z01_
RANGAP1,B2AI_2_Paclitaxel_H8_R6_z01_
RANGAP1,B2AI_2_Paclitaxel_H8_R7_z00_
RANGAP1,B2AI_2_Paclitaxel_H8_R8_z01_
NFIL3,B2AI_2_Paclitaxel_A9_R1_z02_
NFIL3,B2AI_2_Paclitaxel_A9_R11_z00_
NFIL3,B2AI_2_Paclitaxel_A9_R12_z00_
NFIL3,B2AI_2_Paclitaxel_A9_R13_z00_
NFIL3,B2AI_2_Paclitaxel_A9_R2_z01_
NFIL3,B2AI_2_Paclitaxel_A9_R3_z01_
NFIL3,B2AI_2_Paclitaxel_A9_R4_z01_
NFIL3,B2AI_2_Paclitaxel_A9_R5_z01_
NFIL3,B2AI_2_Paclitaxel_A9_R6_z00_
NFIL3,B2AI_2_Paclitaxel_A9_R7_z01_
NFIL3,B2AI_2_Paclitaxel_A9_R8_z01_
USP8,B2AI_4_Paclitaxel_F9_R1_z01_
USP8,B2AI_4_Paclitaxel_F9_R11_z02_
USP8,B2AI_4_Paclitaxel_F9_R12_z02_
USP8,B2AI_4_Paclitaxel_F9_R13_z02_
USP8,B2AI_4_Paclitaxel_F9_R14_z01_
USP8,B2AI_4_Paclitaxel_F9_R3_z02_
USP8,B2AI_4_Paclitaxel_F9_R4_z02_
USP8,B2AI_4_Paclitaxel_F9_R5_z02_
USP8,B2AI_4_Paclitaxel_F9_R6_z02_
USP8,B2AI_4_Paclitaxel_F9_R7_z02_
ADAM22,B2AI_4_Paclitaxel_G9_R1_z02_
ADAM22,B2AI_4_Paclitaxel_G9_R2_z02_
ADAM22,B2AI_4_Paclitaxel_G9_R4_z02_
ADAM22,B2AI_4_Paclitaxel_G9_R5_z02_
ADAM22,B2AI_4_Paclitaxel_G9_R6_z01_
ADAM22,B2AI_4_Paclitaxel_G9_R7_z01_
ADAM22,B2AI_4_Paclitaxel_G9_R8_z02_
FOXA1,B2AI_2_Paclitaxel_B9_R1_z01_
FOXA1,B2AI_2_Paclitaxel_B9_R11_z00_
FOXA1,B2AI_2_Paclitaxel_B9_R13_z00_
FOXA1,B2AI_2_Paclitaxel_B9_R14_z00_
FOXA1,B2AI_2_Paclitaxel_B9_R2_z01_
FOXA1,B2AI_2_Paclitaxel_B9_R3_z01_
FOXA1,B2AI_2_Paclitaxel_B9_R4_z01_
FOXA1,B2AI_2_Paclitaxel_B9_R5_z00_
FOXA1,B2AI_2_Paclitaxel_B9_R6_z01_
FOXA1,B2AI_2_Paclitaxel_B9_R7_z01_
FOXA1,B2AI_2_Paclitaxel_B9_R8_z01_
ANLN,B2AI_2_Paclitaxel_C9_R1_z02_
ANLN,B2AI_2_Paclitaxel_C9_R11_z01_
ANLN,B2AI_2_Paclitaxel_C9_R12_z02_
ANLN,B2AI_2_Paclitaxel_C9_R13_z01_
ANLN,B2AI_2_Paclitaxel_C9_R14_z00_
ANLN,B2AI_2_Paclitaxel_C9_R15_z00_
ANLN,B2AI_2_Paclitaxel_C9_R2_z01_
ANLN,B2AI_2_Paclitaxel_C9_R4_z02_
ANLN,B2AI_2_Paclitaxel_C9_R5_z02_
